"Saison";"Passage...Année";"Résultat...Code.paramètre";"Lieu.de.surveillance...Libellé";"Mean";"Med";"Qone";"Qthree"
"Winter";2018;"Durée.d.insolation...min.";"Donville";172.388888888889;92.5;3;277.25
"Winter";2018;"Durée.d.insolation...min.";"Géfosse";149.933333333333;75;1.25;249.5
"Winter";2018;"Durée.d.insolation...min.";"StCast_Hebihens";172.388888888889;92.5;3;277.25
"Winter";2019;"Durée.d.insolation...min.";"Antifer";73.4838709677419;42;0;93.5
"Winter";2019;"Durée.d.insolation...min.";"At so";84.8064516129032;60;16.5;123.5
"Winter";2019;"Durée.d.insolation...min.";"Cabourg";73.4838709677419;42;0;93.5
"Winter";2019;"Durée.d.insolation...min.";"Donville";169.516129032258;154;30;283.5
"Winter";2019;"Durée.d.insolation...min.";"Géfosse";129.566666666667;77;19.5;213
"Winter";2019;"Durée.d.insolation...min.";"StCast_Hebihens";169.516129032258;154;30;283.5
"Autumn";2008;"Vitesse..ms.";"Antifer";8.71111111111111;7.95;6.1;10.25
"Autumn";2008;"Vitesse..ms.";"At so";7.73516483516484;7;5.75;9.15
"Autumn";2008;"Vitesse..ms.";"Cabourg";8.71111111111111;7.95;6.1;10.25
"Autumn";2008;"Vitesse..ms.";"Donville";7.92197802197802;7.5;5.75;9.35
"Autumn";2008;"Vitesse..ms.";"Géfosse";8.70879120879121;8.1;6.4;10.7
"Autumn";2008;"Vitesse..ms.";"StCast_Hebihens";7.92197802197802;7.5;5.75;9.35
"Autumn";2009;"Vitesse..ms.";"Antifer";9.59450549450549;8.4;6.05;12.9
"Autumn";2009;"Vitesse..ms.";"At so";7.94175824175824;7.8;6.1;9.55
"Autumn";2009;"Vitesse..ms.";"Cabourg";9.59450549450549;8.4;6.05;12.9
"Autumn";2009;"Vitesse..ms.";"Donville";8.11978021978022;8;5.8;10.25
"Autumn";2009;"Vitesse..ms.";"Géfosse";8.98021978021978;8.7;6.2;11.25
"Autumn";2009;"Vitesse..ms.";"StCast_Hebihens";8.11978021978022;8;5.8;10.25
"Autumn";2010;"Vitesse..ms.";"Antifer";8.33176470588235;7.5;6;9.7
"Autumn";2010;"Vitesse..ms.";"At so";7.29555555555556;7.05;5.725;8.55
"Autumn";2010;"Vitesse..ms.";"Cabourg";8.33176470588235;7.5;6;9.7
"Autumn";2010;"Vitesse..ms.";"Donville";7.3989010989011;7.1;6;8.4
"Autumn";2010;"Vitesse..ms.";"Géfosse";8.7054945054945;8.4;6.7;10.25
"Autumn";2010;"Vitesse..ms.";"StCast_Hebihens";7.3989010989011;7.1;6;8.4
"Autumn";2011;"Vitesse..ms.";"Antifer";8.60666666666667;8.2;6.375;10.8
"Autumn";2011;"Vitesse..ms.";"At so";7.13626373626374;7.1;5.2;8.45
"Autumn";2011;"Vitesse..ms.";"Cabourg";8.60666666666667;8.2;6.375;10.8
"Autumn";2011;"Vitesse..ms.";"Donville";6.85164835164835;6.5;5.15;8.2
"Autumn";2011;"Vitesse..ms.";"Géfosse";7.18021978021978;7;5.55;8.5
"Autumn";2011;"Vitesse..ms.";"StCast_Hebihens";6.85164835164835;6.5;5.15;8.2
"Autumn";2012;"Vitesse..ms.";"Antifer";8.88444444444444;7.9;6.1;10.925
"Autumn";2012;"Vitesse..ms.";"At so";7.48681318681319;7.2;5.85;8.85
"Autumn";2012;"Vitesse..ms.";"Cabourg";8.88444444444444;7.9;6.1;10.925
"Autumn";2012;"Vitesse..ms.";"Donville";7.24945054945055;7.1;5.2;8.7
"Autumn";2012;"Vitesse..ms.";"Géfosse";8.18021978021978;7.5;5.9;10.2
"Autumn";2012;"Vitesse..ms.";"StCast_Hebihens";7.24945054945055;7.1;5.2;8.7
"Autumn";2013;"Vitesse..ms.";"Antifer";8.9967032967033;9;5.7;11.65
"Autumn";2013;"Vitesse..ms.";"At so";7.45164835164835;7;5.6;9
"Autumn";2013;"Vitesse..ms.";"Cabourg";8.9967032967033;9;5.7;11.65
"Autumn";2013;"Vitesse..ms.";"Donville";8.2032967032967;8.2;6;9.9
"Autumn";2013;"Vitesse..ms.";"Géfosse";8.14302325581395;8.2;5.825;9.75
"Autumn";2013;"Vitesse..ms.";"StCast_Hebihens";8.2032967032967;8.2;6;9.9
"Autumn";2014;"Vitesse..ms.";"Antifer";7.64175824175824;6.6;5.5;9.6
"Autumn";2014;"Vitesse..ms.";"At so";6.05568181818182;5.5;4.7;6.95
"Autumn";2014;"Vitesse..ms.";"Cabourg";7.64175824175824;6.6;5.5;9.6
"Autumn";2014;"Vitesse..ms.";"Donville";6.68241758241758;6;4.9;8.15
"Autumn";2014;"Vitesse..ms.";"Géfosse";7.59010989010989;7.3;5.9;9.25
"Autumn";2014;"Vitesse..ms.";"StCast_Hebihens";6.68241758241758;6;4.9;8.15
"Autumn";2015;"Vitesse..ms.";"Antifer";8.49550561797753;7.5;5.9;10.5
"Autumn";2015;"Vitesse..ms.";"At so";7.37582417582418;6.7;5.55;8.6
"Autumn";2015;"Vitesse..ms.";"Cabourg";8.49550561797753;7.5;5.9;10.5
"Autumn";2015;"Vitesse..ms.";"Donville";7.35494505494505;6.7;5.7;8.9
"Autumn";2015;"Vitesse..ms.";"Géfosse";8.34725274725275;8.2;6.55;9.95
"Autumn";2015;"Vitesse..ms.";"StCast_Hebihens";7.35494505494505;6.7;5.7;8.9
"Autumn";2016;"Vitesse..ms.";"Antifer";7.68901098901099;7.2;5.25;9
"Autumn";2016;"Vitesse..ms.";"At so";6.39340659340659;6;4.75;7.6
"Autumn";2016;"Vitesse..ms.";"Cabourg";7.68901098901099;7.2;5.25;9
"Autumn";2016;"Vitesse..ms.";"Donville";7.08791208791209;6.3;5.1;8.6
"Autumn";2016;"Vitesse..ms.";"Géfosse";8.11318681318681;7.4;5.9;9.8
"Autumn";2016;"Vitesse..ms.";"StCast_Hebihens";7.08791208791209;6.3;5.1;8.6
"Autumn";2017;"Vitesse..ms.";"Antifer";8.93076923076923;8.2;6.3;10.85
"Autumn";2017;"Vitesse..ms.";"At so";6.72197802197802;6.5;4.55;8.2
"Autumn";2017;"Vitesse..ms.";"Cabourg";8.93076923076923;8.2;6.3;10.85
"Autumn";2017;"Vitesse..ms.";"Donville";7.37362637362637;7.3;5.05;9.2
"Autumn";2017;"Vitesse..ms.";"Géfosse";7.41428571428571;7;5.45;8.9
"Autumn";2017;"Vitesse..ms.";"StCast_Hebihens";7.37362637362637;7.3;5.05;9.2
"Autumn";2018;"Vitesse..ms.";"Antifer";7.8043956043956;7.3;5.6;9.35
"Autumn";2018;"Vitesse..ms.";"At so";6.2989010989011;6;4.85;7.6
"Autumn";2018;"Vitesse..ms.";"Cabourg";7.8043956043956;7.3;5.6;9.35
"Autumn";2018;"Vitesse..ms.";"Donville";7.56373626373626;7;5.3;8.95
"Autumn";2018;"Vitesse..ms.";"Géfosse";8.39340659340659;7.6;6.1;10.15
"Autumn";2018;"Vitesse..ms.";"StCast_Hebihens";7.56373626373626;7;5.3;8.95
"Autumn";2019;"Vitesse..ms.";"Antifer";9.52222222222222;9.45;6.7;12.075
"Autumn";2019;"Vitesse..ms.";"At so";6.77802197802198;6.8;5.4;7.85
"Autumn";2019;"Vitesse..ms.";"Cabourg";9.52222222222222;9.45;6.7;12.075
"Autumn";2019;"Vitesse..ms.";"Donville";8.26263736263736;8.4;6.45;9.85
"Autumn";2019;"Vitesse..ms.";"Géfosse";11.8380952380952;12.2;9.575;14
"Autumn";2019;"Vitesse..ms.";"StCast_Hebihens";8.26263736263736;8.4;6.45;9.85
"Spring";2008;"Vitesse..ms.";"Antifer";9.89080459770115;8.2;6.2;12.85
"Spring";2008;"Vitesse..ms.";"At so";8.86304347826087;8;6.575;10.05
"Spring";2008;"Vitesse..ms.";"Cabourg";9.89080459770115;8.2;6.2;12.85
"Spring";2008;"Vitesse..ms.";"Donville";7.98604651162791;7.6;6.025;9.275
"Spring";2008;"Vitesse..ms.";"Géfosse";9.20760869565217;9;6.8;11.1
"Spring";2008;"Vitesse..ms.";"StCast_Hebihens";7.98604651162791;7.6;6.025;9.275
"Spring";2009;"Vitesse..ms.";"Antifer";8.10777777777778;7.15;5.4;10.575
"Spring";2009;"Vitesse..ms.";"At so";8.23695652173913;7.5;6.1;10.025
"Spring";2009;"Vitesse..ms.";"Cabourg";8.10777777777778;7.15;5.4;10.575
"Spring";2009;"Vitesse..ms.";"Donville";7.37173913043478;7.05;5.35;9.025
"Spring";2009;"Vitesse..ms.";"Géfosse";7.78152173913043;7.35;5.775;9.525
"Spring";2009;"Vitesse..ms.";"StCast_Hebihens";7.37173913043478;7.05;5.35;9.025
"Spring";2010;"Vitesse..ms.";"Antifer";7.78111111111111;7;5.625;9
"Spring";2010;"Vitesse..ms.";"At so";7.99782608695652;7.75;6.175;9.825
"Spring";2010;"Vitesse..ms.";"Cabourg";7.78111111111111;7;5.625;9
"Spring";2010;"Vitesse..ms.";"Donville";8.02608695652174;7.8;6.1;9.3
"Spring";2010;"Vitesse..ms.";"Géfosse";8.9695652173913;8.2;6.475;11.625
"Spring";2010;"Vitesse..ms.";"StCast_Hebihens";8.02608695652174;7.8;6.1;9.3
"Spring";2011;"Vitesse..ms.";"Antifer";7.13586956521739;7.3;5.475;8.5
"Spring";2011;"Vitesse..ms.";"At so";7.225;6.8;5.85;8.625
"Spring";2011;"Vitesse..ms.";"Cabourg";7.13586956521739;7.3;5.475;8.5
"Spring";2011;"Vitesse..ms.";"Donville";6.61428571428571;6.4;5.5;7.7
"Spring";2011;"Vitesse..ms.";"Géfosse";7.49565217391304;7.35;5.875;8.6
"Spring";2011;"Vitesse..ms.";"StCast_Hebihens";6.61428571428571;6.4;5.5;7.7
"Spring";2012;"Vitesse..ms.";"Antifer";7.76966292134831;7.2;5.5;9.3
"Spring";2012;"Vitesse..ms.";"At so";7.42065217391304;6.75;5.675;8.6
"Spring";2012;"Vitesse..ms.";"Cabourg";7.76966292134831;7.2;5.5;9.3
"Spring";2012;"Vitesse..ms.";"Donville";7.67303370786517;7.2;5.4;9.6
"Spring";2012;"Vitesse..ms.";"Géfosse";8.14021739130435;8;5.475;10.05
"Spring";2012;"Vitesse..ms.";"StCast_Hebihens";7.67303370786517;7.2;5.4;9.6
"Spring";2013;"Vitesse..ms.";"Antifer";7.77032967032967;7;5.75;9.1
"Spring";2013;"Vitesse..ms.";"At so";7.95652173913043;7.6;6.375;8.925
"Spring";2013;"Vitesse..ms.";"Cabourg";7.77032967032967;7;5.75;9.1
"Spring";2013;"Vitesse..ms.";"Donville";8.2;8;6.475;9.825
"Spring";2013;"Vitesse..ms.";"Géfosse";9.12527472527472;8.9;6.6;11.15
"Spring";2013;"Vitesse..ms.";"StCast_Hebihens";8.2;8;6.475;9.825
"Spring";2014;"Vitesse..ms.";"Antifer";8.09239130434783;7.35;6.2;9.175
"Spring";2014;"Vitesse..ms.";"At so";7.36739130434783;7;5.6;8.3
"Spring";2014;"Vitesse..ms.";"Cabourg";8.09239130434783;7.35;6.2;9.175
"Spring";2014;"Vitesse..ms.";"Donville";7.45108695652174;7.3;5.9;8.625
"Spring";2014;"Vitesse..ms.";"Géfosse";7.62386363636364;7.2;5.975;9.175
"Spring";2014;"Vitesse..ms.";"StCast_Hebihens";7.45108695652174;7.3;5.9;8.625
"Spring";2015;"Vitesse..ms.";"Antifer";8.02417582417582;6.7;5.45;9.6
"Spring";2015;"Vitesse..ms.";"At so";7.99673913043478;7.3;5.9;9.2
"Spring";2015;"Vitesse..ms.";"Cabourg";8.02417582417582;6.7;5.45;9.6
"Spring";2015;"Vitesse..ms.";"Donville";7.44565217391304;7.1;5.975;8.95
"Spring";2015;"Vitesse..ms.";"Géfosse";8.32826086956522;7.75;6;10.1
"Spring";2015;"Vitesse..ms.";"StCast_Hebihens";7.44565217391304;7.1;5.975;8.95
"Spring";2016;"Vitesse..ms.";"Antifer";8.11630434782609;7.1;5.7;9.2
"Spring";2016;"Vitesse..ms.";"At so";7.43695652173913;7;6.175;8.625
"Spring";2016;"Vitesse..ms.";"Cabourg";8.11630434782609;7.1;5.7;9.2
"Spring";2016;"Vitesse..ms.";"Donville";7.95978260869565;7.6;6.075;9.025
"Spring";2016;"Vitesse..ms.";"Géfosse";8.54347826086956;8.15;6.2;10.325
"Spring";2016;"Vitesse..ms.";"StCast_Hebihens";7.95978260869565;7.6;6.075;9.025
"Spring";2017;"Vitesse..ms.";"Antifer";7.6945652173913;7;5.875;8.5
"Spring";2017;"Vitesse..ms.";"At so";7.46086956521739;7.1;5.775;8.425
"Spring";2017;"Vitesse..ms.";"Cabourg";7.6945652173913;7;5.875;8.5
"Spring";2017;"Vitesse..ms.";"Donville";7.39347826086957;7.3;5.95;8.6
"Spring";2017;"Vitesse..ms.";"Géfosse";7.68777777777778;7.4;5.8;9.3
"Spring";2017;"Vitesse..ms.";"StCast_Hebihens";7.39347826086957;7.3;5.95;8.6
"Spring";2018;"Vitesse..ms.";"Antifer";8.09347826086957;7.6;6;9.6
"Spring";2018;"Vitesse..ms.";"At so";7.01521739130435;6.45;5.3;8.5
"Spring";2018;"Vitesse..ms.";"Cabourg";8.09347826086957;7.6;6;9.6
"Spring";2018;"Vitesse..ms.";"Donville";7.75978260869565;7.45;6.25;9.25
"Spring";2018;"Vitesse..ms.";"Géfosse";7.87802197802198;7.3;6.1;9.6
"Spring";2018;"Vitesse..ms.";"StCast_Hebihens";7.75978260869565;7.45;6.25;9.25
"Spring";2019;"Vitesse..ms.";"Antifer";7.94021739130435;6.3;5.375;9.825
"Spring";2019;"Vitesse..ms.";"At so";7.85434782608696;7.25;5.4;8.825
"Spring";2019;"Vitesse..ms.";"Cabourg";7.94021739130435;6.3;5.375;9.825
"Spring";2019;"Vitesse..ms.";"Donville";7.96304347826087;7.15;5.975;9.825
"Spring";2019;"Vitesse..ms.";"Géfosse";9.94252873563218;9.5;6.7;12.9
"Spring";2019;"Vitesse..ms.";"StCast_Hebihens";7.96304347826087;7.15;5.975;9.825
"Summer";2008;"Vitesse..ms.";"Antifer";7.98953488372093;7.1;5.525;9.9
"Summer";2008;"Vitesse..ms.";"At so";7.60434782608696;7.05;6.2;8.8
"Summer";2008;"Vitesse..ms.";"Cabourg";7.98953488372093;7.1;5.525;9.9
"Summer";2008;"Vitesse..ms.";"Donville";7.43478260869565;7.45;5.9;8.9
"Summer";2008;"Vitesse..ms.";"Géfosse";7.31086956521739;7.3;6.1;8.425
"Summer";2008;"Vitesse..ms.";"StCast_Hebihens";7.43478260869565;7.45;5.9;8.9
"Summer";2009;"Vitesse..ms.";"Antifer";7.75824175824176;6.8;5.95;8.95
"Summer";2009;"Vitesse..ms.";"At so";7.46739130434783;7;6.075;8.625
"Summer";2009;"Vitesse..ms.";"Cabourg";7.75824175824176;6.8;5.95;8.95
"Summer";2009;"Vitesse..ms.";"Donville";7.01739130434783;6.6;5.475;8.05
"Summer";2009;"Vitesse..ms.";"Géfosse";7.16739130434783;6.9;6.1;8.225
"Summer";2009;"Vitesse..ms.";"StCast_Hebihens";7.01739130434783;6.6;5.475;8.05
"Summer";2010;"Vitesse..ms.";"Antifer";6.99347826086957;6.2;5.4;7.625
"Summer";2010;"Vitesse..ms.";"At so";7.07173913043478;6.9;5.95;7.9
"Summer";2010;"Vitesse..ms.";"Cabourg";6.99347826086957;6.2;5.4;7.625
"Summer";2010;"Vitesse..ms.";"Donville";7.28478260869565;6.95;6;8.325
"Summer";2010;"Vitesse..ms.";"Géfosse";7.3195652173913;6.8;5.875;7.95
"Summer";2010;"Vitesse..ms.";"StCast_Hebihens";7.28478260869565;6.95;6;8.325
"Summer";2011;"Vitesse..ms.";"Antifer";8.19673913043478;7.6;5.975;9.725
"Summer";2011;"Vitesse..ms.";"At so";7.76;7.65;6.325;8.975
"Summer";2011;"Vitesse..ms.";"Cabourg";8.19673913043478;7.6;5.975;9.725
"Summer";2011;"Vitesse..ms.";"Donville";7.14891304347826;6.7;5.675;8.225
"Summer";2011;"Vitesse..ms.";"Géfosse";7.61847826086957;7.25;6;9
"Summer";2011;"Vitesse..ms.";"StCast_Hebihens";7.14891304347826;6.7;5.675;8.225
"Summer";2012;"Vitesse..ms.";"Antifer";8.7554347826087;8.2;6.7;10.625
"Summer";2012;"Vitesse..ms.";"At so";7.54565217391304;7.1;6.175;8.925
"Summer";2012;"Vitesse..ms.";"Cabourg";8.7554347826087;8.2;6.7;10.625
"Summer";2012;"Vitesse..ms.";"Donville";7.56195652173913;7.1;5.7;8.9
"Summer";2012;"Vitesse..ms.";"Géfosse";7.6554347826087;7.65;6.275;8.825
"Summer";2012;"Vitesse..ms.";"StCast_Hebihens";7.56195652173913;7.1;5.7;8.9
"Summer";2013;"Vitesse..ms.";"Antifer";7.34565217391304;6.8;5.475;8.5
"Summer";2013;"Vitesse..ms.";"At so";7.07666666666667;6.9;5.9;7.875
"Summer";2013;"Vitesse..ms.";"Cabourg";7.34565217391304;6.8;5.475;8.5
"Summer";2013;"Vitesse..ms.";"Donville";7.21630434782609;6.85;5.575;8.525
"Summer";2013;"Vitesse..ms.";"Géfosse";7.3945652173913;6.75;5.6;8.975
"Summer";2013;"Vitesse..ms.";"StCast_Hebihens";7.21630434782609;6.85;5.575;8.525
"Summer";2014;"Vitesse..ms.";"Antifer";7.48152173913043;6.9;5.6;8.675
"Summer";2014;"Vitesse..ms.";"At so";6.94891304347826;6.8;5.5;7.8
"Summer";2014;"Vitesse..ms.";"Cabourg";7.48152173913043;6.9;5.6;8.675
"Summer";2014;"Vitesse..ms.";"Donville";7.15326086956522;7;5.975;8.4
"Summer";2014;"Vitesse..ms.";"Géfosse";7.00869565217391;6.7;5.8;7.825
"Summer";2014;"Vitesse..ms.";"StCast_Hebihens";7.15326086956522;7;5.975;8.4
"Summer";2015;"Vitesse..ms.";"Antifer";7.64347826086957;6.7;5.475;9.15
"Summer";2015;"Vitesse..ms.";"At so";7.34130434782609;7.1;6;8.45
"Summer";2015;"Vitesse..ms.";"Cabourg";7.64347826086957;6.7;5.475;9.15
"Summer";2015;"Vitesse..ms.";"Donville";7.22934782608696;6.8;5.8;8.2
"Summer";2015;"Vitesse..ms.";"Géfosse";7.53804347826087;7.05;5.8;8.1
"Summer";2015;"Vitesse..ms.";"StCast_Hebihens";7.22934782608696;6.8;5.8;8.2
"Summer";2016;"Vitesse..ms.";"Antifer";7.02173913043478;6.3;5;8.55
"Summer";2016;"Vitesse..ms.";"At so";6.79347826086957;6.7;5.7;7.825
"Summer";2016;"Vitesse..ms.";"Cabourg";7.02173913043478;6.3;5;8.55
"Summer";2016;"Vitesse..ms.";"Donville";6.61847826086957;6.55;5.275;7.825
"Summer";2016;"Vitesse..ms.";"Géfosse";6.71590909090909;6.7;5.675;7.5
"Summer";2016;"Vitesse..ms.";"StCast_Hebihens";6.61847826086957;6.55;5.275;7.825
"Summer";2017;"Vitesse..ms.";"Antifer";7.80108695652174;7.25;5.85;9.125
"Summer";2017;"Vitesse..ms.";"At so";7.08152173913043;6.75;5.4;8.65
"Summer";2017;"Vitesse..ms.";"Cabourg";7.80108695652174;7.25;5.85;9.125
"Summer";2017;"Vitesse..ms.";"Donville";7.15217391304348;6.9;5.475;8.4
"Summer";2017;"Vitesse..ms.";"Géfosse";6.94673913043478;6.5;5.475;8.1
"Summer";2017;"Vitesse..ms.";"StCast_Hebihens";7.15217391304348;6.9;5.475;8.4
"Summer";2018;"Vitesse..ms.";"Antifer";6.45326086956522;5.9;5.175;7.325
"Summer";2018;"Vitesse..ms.";"At so";6.49347826086957;6.4;5.575;7.375
"Summer";2018;"Vitesse..ms.";"Cabourg";6.45326086956522;5.9;5.175;7.325
"Summer";2018;"Vitesse..ms.";"Donville";6.82282608695652;6.7;5.6;7.725
"Summer";2018;"Vitesse..ms.";"Géfosse";6.67282608695652;6.2;5.2;7.625
"Summer";2018;"Vitesse..ms.";"StCast_Hebihens";6.82282608695652;6.7;5.6;7.725
"Summer";2019;"Vitesse..ms.";"Antifer";7.11847826086957;6.45;5.6;8.125
"Summer";2019;"Vitesse..ms.";"At so";6.45;6.2;5.175;7.625
"Summer";2019;"Vitesse..ms.";"Cabourg";7.11847826086957;6.45;5.6;8.125
"Summer";2019;"Vitesse..ms.";"Donville";7.20652173913043;6.8;5.575;8.2
"Summer";2019;"Vitesse..ms.";"Géfosse";8.68314606741573;8;6.4;10.5
"Summer";2019;"Vitesse..ms.";"StCast_Hebihens";7.20652173913043;6.8;5.575;8.2
"Winter";2007;"Vitesse..ms.";"Antifer";12.8641509433962;11.5;8.4;16.6
"Winter";2007;"Vitesse..ms.";"At so";9.415;8.8;6.7;11.725
"Winter";2007;"Vitesse..ms.";"Cabourg";12.8641509433962;11.5;8.4;16.6
"Winter";2007;"Vitesse..ms.";"Donville";7.80666666666667;7.15;4.975;10.1
"Winter";2007;"Vitesse..ms.";"Géfosse";8.97333333333333;8.5;6.7;11.025
"Winter";2007;"Vitesse..ms.";"StCast_Hebihens";7.80666666666667;7.15;4.975;10.1
"Winter";2008;"Vitesse..ms.";"Antifer";8.58539325842697;7.6;5.8;10.9
"Winter";2008;"Vitesse..ms.";"At so";7.62888888888889;7;5.525;9.175
"Winter";2008;"Vitesse..ms.";"Cabourg";8.58539325842697;7.6;5.8;10.9
"Winter";2008;"Vitesse..ms.";"Donville";7.76555555555556;7.25;5.3;9.375
"Winter";2008;"Vitesse..ms.";"Géfosse";8.67666666666667;8.05;5.725;11.775
"Winter";2008;"Vitesse..ms.";"StCast_Hebihens";7.76555555555556;7.25;5.3;9.375
"Winter";2009;"Vitesse..ms.";"Antifer";9.23932584269663;9;6.5;11.1
"Winter";2009;"Vitesse..ms.";"At so";7.84888888888889;7.35;6.4;8.8
"Winter";2009;"Vitesse..ms.";"Cabourg";9.23932584269663;9;6.5;11.1
"Winter";2009;"Vitesse..ms.";"Donville";8.22555555555556;7.75;6.6;9.675
"Winter";2009;"Vitesse..ms.";"Géfosse";9.57888888888889;9.15;6.925;11.8
"Winter";2009;"Vitesse..ms.";"StCast_Hebihens";8.22555555555556;7.75;6.6;9.675
"Winter";2010;"Vitesse..ms.";"Antifer";8.27857142857143;8.05;6.15;9.85
"Winter";2010;"Vitesse..ms.";"At so";7.45555555555556;7.35;5.925;8.8
"Winter";2010;"Vitesse..ms.";"Cabourg";8.27857142857143;8.05;6.15;9.85
"Winter";2010;"Vitesse..ms.";"Donville";7.71910112359551;7.4;6.1;9.5
"Winter";2010;"Vitesse..ms.";"Géfosse";9.16111111111111;9.4;6.85;11.15
"Winter";2010;"Vitesse..ms.";"StCast_Hebihens";7.71910112359551;7.4;6.1;9.5
"Winter";2011;"Vitesse..ms.";"Antifer";9.63793103448276;8.4;6.05;12.65
"Winter";2011;"Vitesse..ms.";"At so";8.63296703296703;8.1;6.05;10.7
"Winter";2011;"Vitesse..ms.";"Cabourg";9.63793103448276;8.4;6.05;12.65
"Winter";2011;"Vitesse..ms.";"Donville";7.96888888888889;7.9;5.425;9.875
"Winter";2011;"Vitesse..ms.";"Géfosse";8.75164835164835;8.5;6.55;10.6
"Winter";2011;"Vitesse..ms.";"StCast_Hebihens";7.96888888888889;7.9;5.425;9.875
"Winter";2012;"Vitesse..ms.";"Antifer";9.52093023255814;9.35;6.925;11.35
"Winter";2012;"Vitesse..ms.";"At so";8.21444444444444;8;6.025;10.275
"Winter";2012;"Vitesse..ms.";"Cabourg";9.52093023255814;9.35;6.925;11.35
"Winter";2012;"Vitesse..ms.";"Donville";8.53666666666667;8.35;6.225;10.7
"Winter";2012;"Vitesse..ms.";"Géfosse";9.76206896551724;9.85;8.45;11.4
"Winter";2012;"Vitesse..ms.";"StCast_Hebihens";8.53666666666667;8.35;6.225;10.7
"Winter";2013;"Vitesse..ms.";"Antifer";11.983950617284;12.1;8.5;14.4
"Winter";2013;"Vitesse..ms.";"At so";9.30888888888889;8.85;6.925;11
"Winter";2013;"Vitesse..ms.";"Cabourg";11.983950617284;12.1;8.5;14.4
"Winter";2013;"Vitesse..ms.";"Donville";9.97888888888889;9.7;7.4;12.075
"Winter";2013;"Vitesse..ms.";"Géfosse";9.61392405063291;9.8;7.25;11.5
"Winter";2013;"Vitesse..ms.";"StCast_Hebihens";9.97888888888889;9.7;7.4;12.075
"Winter";2014;"Vitesse..ms.";"Antifer";9.53636363636364;8.75;6.7;11.6
"Winter";2014;"Vitesse..ms.";"At so";8.16222222222222;7.45;5.425;10.275
"Winter";2014;"Vitesse..ms.";"Cabourg";9.53636363636364;8.75;6.7;11.6
"Winter";2014;"Vitesse..ms.";"Donville";8.95666666666667;8.75;6.7;10.8
"Winter";2014;"Vitesse..ms.";"Géfosse";9.38666666666667;9.2;6.875;11.8
"Winter";2014;"Vitesse..ms.";"StCast_Hebihens";8.95666666666667;8.75;6.7;10.8
"Winter";2015;"Vitesse..ms.";"Antifer";10.6258426966292;10.3;8.2;12.8
"Winter";2015;"Vitesse..ms.";"At so";8.19325842696629;7.9;6.1;9.9
"Winter";2015;"Vitesse..ms.";"Cabourg";10.6258426966292;10.3;8.2;12.8
"Winter";2015;"Vitesse..ms.";"Donville";9.21208791208791;8.9;7.55;10.75
"Winter";2015;"Vitesse..ms.";"Géfosse";9.33076923076923;8.8;7.65;10.55
"Winter";2015;"Vitesse..ms.";"StCast_Hebihens";9.21208791208791;8.9;7.55;10.75
"Winter";2016;"Vitesse..ms.";"Antifer";7.77674418604651;7.15;5.1;9.65
"Winter";2016;"Vitesse..ms.";"At so";6.47191011235955;5.6;4.4;8
"Winter";2016;"Vitesse..ms.";"Cabourg";7.77674418604651;7.15;5.1;9.65
"Winter";2016;"Vitesse..ms.";"Donville";6.90449438202247;6.7;4.4;8.5
"Winter";2016;"Vitesse..ms.";"Géfosse";7.26222222222222;6.95;5.075;8.95
"Winter";2016;"Vitesse..ms.";"StCast_Hebihens";6.90449438202247;6.7;4.4;8.5
"Winter";2017;"Vitesse..ms.";"Antifer";10.2122222222222;8.85;6.825;13.875
"Winter";2017;"Vitesse..ms.";"At so";8.70555555555556;8.3;5.625;11.25
"Winter";2017;"Vitesse..ms.";"Cabourg";10.2122222222222;8.85;6.825;13.875
"Winter";2017;"Vitesse..ms.";"Donville";9.27011494252874;9;6.8;11.5
"Winter";2017;"Vitesse..ms.";"Géfosse";9.88111111111111;10.4;6.925;12.5
"Winter";2017;"Vitesse..ms.";"StCast_Hebihens";9.27011494252874;9;6.8;11.5
"Winter";2018;"Vitesse..ms.";"Antifer";8.94886363636364;8.55;5.775;11.375
"Winter";2018;"Vitesse..ms.";"At so";6.80444444444444;5.5;4.4;8.8
"Winter";2018;"Vitesse..ms.";"Cabourg";8.94886363636364;8.55;5.775;11.375
"Winter";2018;"Vitesse..ms.";"Donville";7.68777777777778;7.3;5.125;9.35
"Winter";2018;"Vitesse..ms.";"Géfosse";8.72;8.65;6.175;11.3
"Winter";2018;"Vitesse..ms.";"StCast_Hebihens";7.68777777777778;7.3;5.125;9.35
"Winter";2019;"Vitesse..ms.";"Antifer";11.55;10.95;6.95;15.575
"Winter";2019;"Vitesse..ms.";"At so";8.0741935483871;7.7;4.95;11.3
"Winter";2019;"Vitesse..ms.";"Cabourg";11.55;10.95;6.95;15.575
"Winter";2019;"Vitesse..ms.";"Donville";9.3258064516129;8.8;6.2;11.5
"Winter";2019;"Vitesse..ms.";"Géfosse";13.8322580645161;14.5;10.35;16.85
"Winter";2019;"Vitesse..ms.";"StCast_Hebihens";9.3258064516129;8.8;6.2;11.5
"Autumn";2008;"Débit..m3s.";"Antifer";221.032967032967;208;187;245
"Autumn";2008;"Débit..m3s.";"At so";7.4856043956044;7.33;6.525;8.46
"Autumn";2008;"Débit..m3s.";"Cabourg";221.032967032967;208;187;245
"Autumn";2008;"Débit..m3s.";"Donville";2.01828888888889;1.295;0.638;3.2175
